Video ID,Title,Comment,Comment_Likes
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,Theirs 4 not 3,0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,Ok bfb creator,0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,They have a thousand Chanel bags???,0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,This is the simplest explanation to convolution I've ever seen!,0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,0:53 you assume right :p,0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,"You should make a robot to animate a whole video for you, so you don't have to keep animating. Also, wheres part 2?",0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,"Hey, what ever happened to twow",0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,I don’t know what an image is,0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,Wait a sec! Is that the long-lost yoyle city in the background at 1:52?,2
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,You made bfdi didn’t you T-T,0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,My Lenovo PC has no much disk space on File LENOVO (D:). Which i'm upset,0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,"13:35
Can anyone tell me what he's doing?",3
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,There is a donut in the nine,0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,Why was this published on my birthday?,0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,11:12 grade a under a...,0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,1:52 What? That 9 shape at the bottom also has a donut like structure!,1
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,“And since computers are so powerful.” Computer is struggling to carry a 0.042 kilogram weight.,0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,that moment when you realize that your favorite youtuber doesnt know you exist,0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,"Computer:How donutty is this Pixel

Me:Yes",0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,Does anybody see Ho Chi Minh at 12:01,0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,Could you teach AI to make an animation?,0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,"Love your videos, thank you!",0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,"He didn‘t called a salad anti-donut, he just DIDN‘T!!",0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,"You dingding! You killer!
Rip Mike",0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,12:59 you have a neural network obsession,1
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,11:11 most beautifull guy ever,0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,Make an AI photo zoom that doesn't lose quality!,1
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,The bottom right never knows what to do,0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,I was eating a donut while watching this,0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,i like to watch it everytime. its so cool.,0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,ANOTHER EPISODE OF WHY IS THIS IN MY RECOMMENDATIONS?,0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,12:23 look at the bottom left,0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,dont show the donut filter top the police,0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,We like watching computers failing at the start,0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,Привет Царь 7:19,1
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,This is the greatest ml101 video ever.... Lucky I found out your Chanel.,0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,"Hehe, hello كري",0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,You could be my friend.,0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,My brain is getting fucked,0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,0:00 Thats totally not a human.,0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,Who dislike,0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,I found the donut he used! https://i.kisscc0.com/20180727/se/kisscc0-donuts-frosting-icing-sprinkles-breakfast-chocol-donut-5b5b61db5f0e95.0473318215327154833894.jpg,0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,why the fuck should i want pretty friends? to remind me that i am ugly and make me para about meeting friends with gf?,0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,WHERE'S PART 2,0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,Couldnt you use OpenCV for this?,0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,"you should have taken data for only one sex , , maybe even also one race .",0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,Why your viddos have to end allways with cursed images,0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,I,0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,5:14 Little face in the middle 'w',0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,10:46 instead of a celebrity it looks like there is a minecraft YouTuber profile pic or something?,0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,12:38 SECOND DOWN TO THE RIGHT! HE'S TRYING TO GET INTO THE NEURAL NET CHARACTER CREATOR AND USE IT FOR SKYRIM SOMEONE STOP HIM!!,0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,That's Stockholm!,0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,How many time takes you to edit a single video??? O.O,0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,"Or, you know, an edge of an edge of an edge could just be a vertice.",0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,"I'm being patient..
For how long?",0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,"Nice megaminx
Im a cuber 🙃",0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,5:02 IT MEANS SCALARS ARE TAKING OVER!!!!! RUN FOR YOUR LIFE!!!!!,0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,you are skilled at simplifying everything complicated,0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,Lol there was GradeAUnderA,0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,11:34 pause the video and you will see all my real life friends,0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,Check out nVidia's results,0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,"Damn, I learned something while not being in school in free will.",0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,"<Cary> ""Yep! Yep! These are my friends all right! So much prettier than my old, real life friends. I am so excited to hang out with this beautiful, new crowd.""
<Cary> ""We can watch movies, go bowling, rip out my brain cells and replace them with neural networks""...
Wait, rip out your brain cells and replace them with neural networks?
So YOU were the AI who evolved to make new BFDI screenshots? This explains everything...
EDIT: I know better than to think the above.",0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,"So this is no joke a list of all my friends!

8 seconds later *shows he googled beautiful people instead of showing his actual friends*",0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,*C* onvolutional *N* eural *N* etworks are biased news,0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,"But Cary, Miis aren't a game. They're a channel by themselves on the Wii.",0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,You sound a lot like bfdi,1
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,666k views lol,0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,when's part2,0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,"Me: boring computer stuff, I don't get it :/
Cary: DONUTS!!!
Me: Now I understand :D",1
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,This vid has 5mins of donuts,0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,"Honestly, I like looking at the training data and trying to find celebrities I know.",0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,"Stop reccomending this to me, youtube! I watched it!!!",0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,Couldnt there be a black don't surrounded by white?,0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,6:29 He looks like hes seen some... stuff.,0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,"0:55 I see that secret drawing and I can see u stabbing a guy named Mike.




Don't update play tricks on me.




listen here u little",2
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,My brain exploded.,0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,"its not a great idea to use Drawn things like Avatars as training data
Edit: Neither are people who cover their Faces",0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,"I'll pay you $100,000. Just tell me who is your animator?",0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,He looks like eddy from 2 set violin,0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,was that julien bam ?,0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,I have no idea what the hell he is saying but I love it?,0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,13:01 POISIONED DINNER (dont let the baby get it!),0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,I am hungry after watching donut pixels,0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,Wow since that was very creepy,0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,They look like they've all been in horrible accidents at 13:20,0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,Bottom left and right corners went through a lot,0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,Hi @carykh i have a one question to you?? :D Is there a possibility of a convolutional neural networks that would take .mp3 file (or any other lossy format) and figure it way out to bring back lost data and output the lossless file?? :O or is i t not possible?? ;/,0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,13:45 is that a megaminx? 😮,1
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,11:10 GradeAUnderA? Is that you?,0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,12:38 you cant hide Todd Howard in this...,0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,man you are really good,0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,"9:34 WHY NOT THE CACTUS 

XD",0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,"Thumbnail: is there a human in this picture
CaryKH fans: no, that's a Cary",0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,"If these friends had names, I would name them Jack, Melissa, Samantha, Jane, Nathan, Millie, Kelly, Jenny, Elizabeth, Charlotte, Romeo, Sandra, Julie, Thomas, Taylor, Christie, Josh, Emily, Rachel, Sally, Patricia, Lori, Maxwell, Elvis, John, Jessica, Alice, Caleb, Dan, Alex, Ellen, and Brian.",0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,"Wow! That’s pretty...CONVOLUTED! 
I’ll see myself out.",0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,11:16 Matshea lol,0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,CNN Convolutional Neural Network,0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,Making reproduction using robot identifying machinery,0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,lol i saw grade a under a,0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,What's the output here for those trianing samples?,0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,"I have people in my dreams that aren't real people, but are made up of abstractions of people I interact with. You've taught a computer to dream about people.",0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,11:05 kinda glad you put normal not scary music since i would be shitting my pants from theese creepy faces on the right lmao,0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,10:46 who else spotted Rhett?,0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,Make an AI that can take an image and make the most realistic mii from the default mii,0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,9:28 not again...did someone even TRIED to solve it?,0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,13:03. Man do I love the friend at the bottom right.,56
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,Can make a program that finds dogs in color images 🐶,0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,"Its actually surprising this video hasn't broken 1 million views. very viral friendly.

EDIT: actually 640k is louds for this channel.",0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,There's nothing like waking up to the smell of freshly generated friends,0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,11:12 nice face,0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,"12:49 - RTX OFF
13:55 - RTX ON",1
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,Dang they fuggin ugly arghh,0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,It's very... *a b s t r a c t*,0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,"I got some plastic, a ruler, a permanent marker and a pair of scissors to make this an actual usable ruler. And the result works",0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,11:12 GradeAUnderA,1
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,"12:00 I dunno, but that guy in the bottom left corner kinda looks like Hitler?",0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,Ogers have layers,0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,0:03 Did anyone noted the naked guy hear,2
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,Watching those faces deform is giving me nightmares,0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,Oh man it gets so disturbing at 11 minites😥,0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,"now write a program to generate images pixel by pixel, as if by counting, and then train an ai to go through those images and pick out the ones with certain recognizable things in them.

this could potentially open up a window to everything possible and impossible, because, what cant you view in an image? what cant you view in every POSSIBLE image?",0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,"i want this thing make images at highter resolution, and make it train with ANIME waifus",0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,Please tell me Ryan Reynolds was in the training data,0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,Nice.,0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,using this to process what moves in golab are good or not?,0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,"Hey, that's Yoyle City! REEEEEEEEEEEEEEEEEEEE!",0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,Noah munch was the only person I recognized... I spend too much time on nick,0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,Well your new pretty friends are creepy,0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,"What’s ur 3x3 average
Also what’s the 3x3 in the video",0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,11:12 grade a under a?,0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,Donutty? mehhhhh Do nutty? yeahhhh,0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,WHAT ABOUT REVERSE DONUTS (BLACK OUTER WHITE INNER)?!?!!?!?!,0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,"LOL, I may have been in your training data. I am on famous Birthdays. HAHAHA
This is quite meta.",2
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,11:11 what is grade a under a doing there?,0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,Where is part 2?,0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,14:47 weird flex but ok,0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,"11:12

GradeAUnderA?",0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,the editing is 👌,0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,"This video is amazing! I loved the end result, and really can’t wait to watch more of your content. You’ve got youself a new subscriber",0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,Shouldn’t you get a better processor not graphics card,0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,training data output looks like picasso pieces,2
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,look at the 9th result on 0:05,1
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,2:39  a 2x2!,0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,11:12 why is grade a under a part of the training data,0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,"the beautiful people the beautiful people ahhhhh the beautiful people  the beautiful people ahhhhh the beautiful people the beautiful ahhhhh.

hey you what do you see? some cool youtubers with a big D.",0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,So jacknjellify make the godlike creation of leafy and also makes neural networks and other either useless or slightly useful AI.,0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,"We should insert the East Asian genes and the epigenetic information which makes people smart to factory created children. They should look like Swedish models but with East Asian brains and East Asian pro-intellectual epigenetics. Because that's Nazi, we shouldn't post it on a YouTube comment. We should just do it secretly.",0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,"I think the problem was, that the input images weren't centered.",0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,1:11 donuts.,0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,0:55 OH FUCK,0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,The training triggered me as a Young artist,0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,Do nutty,0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,Maybe you should separate the celebrities based on their sex (male/female) to bet better results because males and females have different bone structure and thus have different beauty standards.,8
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,What.,0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,Hi carykillshary,0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,speech 100,1
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,I like how he missed a donut lol bottom left that 9 if he went over it  it would be a donut.,0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,1:55 why is the nine no donut?,0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,I swear this comment wont be pinned.,0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,my favourite freind was at 12:54,0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,i learned more here than in school,0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,Now What Would Happen If You Were To Run These Through Facial Recognition?,0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,I Wanted To See That Globe At The End Finished.,0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,15:29 Holy Moly That Bottom-Right Corner.,0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,"0:01 wait a minute you have text an your wall that means d*ck in persian  wtf,??!",0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,"Wouldn't representing the images as HSV instead of RGB be more intuitive? For example, in a lot of images, hue is relatively consistent over the images while value changes, but in the same image in RGB, that would be seen as all of the values changing at once instead of just one. I imagine using HSV for the training data and output images would give better results (like less RGB noise, since the perceived hue is relatively sensitive to changes in RGB) faster simply because it's closer to how we humans perceive color.",0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,10:06 GiBbAy,1
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,After all these people GradeA underA 11:12,0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,GradeaUndera was in the training data...,1
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,"How did you make that modular origami at the end? Do you have a tutorial you followed, or did you just kind of figure it out? I’ve been interested in things like that lately too, so it’d be really cool to learn how to make it!",0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,put the computer on battle for bfb,0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,Dude was that an xman galaxy megaminx,0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,"Some of them looked like real people, others. Faces, yes, human faces, no.",0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,Did you help work on Battle for Dream Island?,0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,Thanks for making this more visible to the public. It's so cool,0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,13:12 Klingon,0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,A car outside beeped its horn when the Illuminati symbol appeared.,0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,Wow this is good animation :),0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,I see that Arabic in the background. #arabicpride,0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,12:48 - now I know how hero portraits in HoMM3 were made.,0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,NO NO NO NOOO,0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,SHOGUN TAIRA 4 LIFE,0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,Lol,0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,"well, i dont neural networks but i understood 1 thing tho....... donut.",0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,Why is that kitten not your bro?,0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,11:11 there is Grade A Under A,0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,That frog is my bro,0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,Cary kill hoes,0
p_7GWRup-nQ,Teaching convolutional neural networks to give me friends,I knew my bellybutton was a nipple.,0
