Video ID,Title,Comment,Comment_Likes
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,"knapSack Code in Java, it includes printing the weights and values that are taken to maximize the result
import java.io.BufferedReader;

import java.io.BufferedWriter;

import java.io.IOException;

import java.io.InputStreamReader;

import java.io.OutputStreamWriter;

import java.util.ArrayList;



public class KnapSack {

 static ArrayList<ArrayList<Integer>> findKnapSack(int[] weight,int[] values,int weightLimit) {

  int[][] knapSack = new int[weight.length][weightLimit + 1];

  for(int i = 0;i < weight.length;i++) {

   for(int j = 1;j <= weightLimit;j++) {

    if(i == 0) {

     if(j < weight[i]) {

      knapSack[i][j] = 0;

     }else {

      knapSack[i][j] = values[i]; 

     }

    }else if(j < weight[i]) {

     knapSack[i][j] = knapSack[i - 1][j];

    }else {

     knapSack[i][j] = Math.max(values[i] + knapSack[i - 1][j - weight[i]], knapSack[i - 1][j]);

    }

   }

  }

  ArrayList<Integer> al = new ArrayList<>();

  ArrayList<Integer> al1 = new ArrayList<>();

  

//adding the selected values and weights to the ArrayList
  int row = weight.length - 1,col = weightLimit;

  while(knapSack[row][col] != 0) {

   if(row == 0 && col != 0) {

    al.add(values[row]);

    al1.add(weight[row]);

    row = 0;

    col = 0;

    continue;

   }

   if(knapSack[row][col] != knapSack[row - 1][col]) {

    al.add(values[row]);

    al1.add(weight[row]);

    col = col - weight[row];

   }

   row--;

  }

  ArrayList<ArrayList<Integer>> p = new ArrayList<>();

  p.add(al);

  p.add(al1);

  return p;

 }

 public static void main(String[] args)throws IOException {

  // TODO Auto-generated method stub

  BufferedReader br = new BufferedReader(new InputStreamReader(System.in));

  BufferedWriter bw = new BufferedWriter(new OutputStreamWriter(System.out));

  String[] weight = br.readLine().split(""\\s+"");

  String[] values = br.readLine().split(""\\s+"");

  int weightLimit = Integer.parseInt(br.readLine());

  int[] weightArr = new int[weight.length];

  int[] valuesArr = new int[values.length];

  for(int i = 0;i < weight.length;i++) {

   weightArr[i] = Integer.parseInt(weight[i]);

   valuesArr[i] = Integer.parseInt(values[i]);

  }



//printing the selected weights and values
  ArrayList<ArrayList<Integer>> ans = findKnapSack(weightArr, valuesArr, weightLimit);

  for(ArrayList<Integer> al : ans) {

   for(Integer k : al) {

    bw.write(k+"" "");

   }

   bw.write(""\n"");

  }

  bw.flush();

 }

}",1
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,@Tushar Roy: How can we find multiple sets if calculating to the same final output? LIke if you have duplicates,0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,"Also, in the bottom up approach in github code, the line `K[i][j] = Math.max(K[i-1][j], K[i-1][j-wt[i-1]] + val[i-1]);` is incorrect. It should be `K[i][j] = Math.max(K[i-1][j], K[i-1][j-wt[i-1]] + val[i]);`",0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,"I like the video. Super helpful. Two things though, I would have loved to see a list of few questions which can be solved using 0/1 Knapsack. Also, in the second part of the video where you explain the formula, it would have been easier to understand if you could have used variable names as row and column instead of i,j.",0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,Items are sorted accordingly weight or value?,0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,انتا شرحك فاجر والله,0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,king of leetcode,0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,"well explained! but how do we construct a formula in dynamic programming, like the one we have in the knapsack problem? Each dp problem comes up with some tricky problem. Is there a trick to crack the formula from the question?",0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,You are the best .... thank you sir,0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,"Hello! If we have total wt 8 and wt-2 val-1, wt-3 val-2, wt-4 val-5, wt-5 val-6 how the table will look like? I have exams tomorrow and I need your help. Thank you",0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,1.2 million views OMG!👌,0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,"very well explained,",0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,thank you sir,0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,"Great! Finally spent an hour on this and
All I can say is maybe dynamic programming isn't for me :(",7
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,What if we have a large maximum weight!? How does the table division take place then!?,1
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,"Though i understood from this video, i had to guess a lot of unexplained things.... 
Should have explained all tgose missing things...could do better",2
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,Gautam Gambhir bhaiya rocks.,1
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,Gautam gambhir!,0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,thotal no of kholum😂,1
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,so clear! Thank you so much,0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,"That's quite clear ! 
Thanks a lot !",0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,Poor explanation,1
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,Haaye smartness❤️💯,0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,Bilkul padhate nai aata isko.....,0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,to work this algorithm well is needed sorted values and weigth array or its not necessarily?,0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,Thanks ! The Best explanation!!! Keep up the good work!,0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,This is bottom-up solution. It would be better if you go through Recursion -> Memoize -> Bottom-up approaches.,1
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,"The first row is not exactly total weight rather it is knapsack size, so if knapsack size is zero we cannot contain any item. If it is one I can have first item, if knapsack size is 3 I can have either first or second item and so on. Also I believe we should first consider what is changing if thief puts item in knapsack e.g. weight will change and capacity of bag will reduce, value will increase and capacity will reduce and so on. Considering all these variables we need to try to reduce the recurrence on our own. IMO that would have been better.

Also at 15:19 j should have been replaced with w where i (0,1,...i-1) are the items we can pick and w is the weight knapsack can carry.",0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,worst explanation,1
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,best platform for easy understanding....,0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,"@tushar  Why do we need to run two loops with W and number of items? If the total W is 1000000 and number of items is 3. This loop will still run for 1000001*3 times. In the given example in the video there will be 8*4 = 32 number of calculation. Although it can be done using only 6 number of calculation. I have executed my code with various example and it runs correctly on all the cases.
Although it takes same space complexity i.e., W*n but we don't have to fill the entire 2D matrix. Please correct if I am wrong.",0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,1M likes boss...… 1 no.,0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,Thank you so much please explain the recursive implememntation,0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,Just one problem. The 2D array size should be T[total_item+1][total_weight+1]. First Row and First column should be initialized to ZERO.,3
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,"you're great man, really appreciate all that you do",2
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,how are the items sorted on the table?,0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,"Good explanation Sir, Thank you!",0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,"not get anything in class...
but get everything here..
thanks sir....",1
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,"It's very great, awesome video, now I become your fun",0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,A Space Optimized DP solution for 0-1 Knapsack Problem :: https://bit.ly/2FHw4Dy,0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,@Tushar What if I have 500 weights range from 1 to 1000...In that case will it be array with 500 rows ?,0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,How to solve if total wt=40?,0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,So I have a 0 1 knapsack mcq and I spend half an hour solving by this method great,0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,Thank You!,0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,Expert in confusing students,0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,"Its nice , but u didnot include dynamic programming  concept",0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,thank you for your nice teaching video I totally understand the knapsack problem with your explanation lmfao,0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,i really did not understand the max formula... please try to explain it more clearly. I was watching this video  before my exam and really got confused.,0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,"When filling row 0, your formula gives -
if( 0 < wt[0])
  T[0][0]=T[0-1][0];
Isn't something wrong?",0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,Solving my question by 15min comparing my professor by 3 hours...,17
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,"Thank u man I felt difficult to follow u.... But slowly I understood
Could plz make the coding of this problem",0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,"I have one question, what is criteria for sorting items, by value or by weight? I guess it is important.  I cannot figure it out from the example. Great tutorial, thanks!",1
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,can you try to speak slowly please?,0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,Worst explanation...👎👎,0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,I think there is an error in else part that T[ i ][ j ]=max(wt[ i ]+  so on...),0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,fucking noob,0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,What if 2 items have the same amount of weight?,0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,Thanks Tushar .. Nice Lecture. Which cam do you use for recording? Please advice.,0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,"Please be a bit slow with Dynamic programming problems. Thanks
One example : https://www.youtube.com/watch?v=6h6Fi6AQiRM&list=PLbMVogVj5nJSUpKllt0btml02Zsc9U1VU&index=18",0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,咖喱味真的难受,0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,you talk too fast. I had to slow down the video,0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,"Well done man, this is a great tutorial.",0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,"No doubt ,best videos on dynamic programming Tushar Sir.",0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,"Excellent explanation.  Thank you, Tushar.",0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,after watching 5min also I dnt get what u trying to explain,0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,"How did you arrive to T[0][0], I can understand first zero, but second one is not clear. https://youtu.be/8LusJS5-AGo?list=PLrmLmBdmIlpsHaNTPP_jHHDx_os9ItYXr&t=254",0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,thanks bro,0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,"Making the most easier topic the most complicated one 

Totally not satisfied",19
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,Very good explanation. In my school i was only confused but with your example its simply and clear. Thanks a lot!!!,0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,Bholu pd ley game mt kheel !!,0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,I made a video covering this same problem inspired by Tuschar,1
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,"I think you record these vids right before going to work, you look like you are rushing to smwh",0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,SAVED my day,0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,In the matrix at T[3][7] can't you choose 2 3's to get 8 + 1 = 9. So that solution of 5 that you have on the board isn't optimal? Or am I misunderstanding.,0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,Gandu,0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,"You do a nice job your video is quick short 
Which is very reliable at exam time to do learn in minimum time 
Thank you",0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,Best explanation so far,1
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,This is an ok explanation if you already understand it. It's shit if you're trying to understand it for the first time,0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,"https://www.coursera.org/learn/algorithmic-toolbox/lecture/uYVzW/knapsack-with-repetitions

Their code is neat too!",0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,Why're you saying THOTAL when you can say total ? ☝,0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,clear!,0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,"thank you for your teaching, this really saves me from the hard-reading lecture note.",1
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,salute you sir wonderful,0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,boht bakwaas samjhate ho,0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,"I don't know how to thank you without sounding like I'm exageratting
my biggest struggle never was the probblem itself but the... ""traceback"" so to speak
I always tried to keep record of the selected items in the same matrix and it cracked my head beacause it seemed so innefficient

THANK YOU times a thousand :D",0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,Thanks!,0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,Quit Teaching.... Hardest way I've ever seen,0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,"Thank you Mr. Roy, I cannot express just how important it has been to find your upload...
Gus,
London.",0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,"I just want to tell you one thing, I want to understand whatever you are telling, but because of your very weird slang or the way you are talking in english, its so irritating, Please make us understand by speaking alittle slow and real.",0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,man big like for that explanation the most logical explanation,0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,Great! Excellent job!,0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,your pattern of teaching is like low quality school teachers,0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,Great video =D,0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,13:20,0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,"Solve another problem by this method it definitely gives wrong answers 
Really Confusing teaching
It misleading the original concept",0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,"You make my life easy, Thanks!!",0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,so the items have to be in a sorted order of weights?,0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,Horrible teacher!,0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,Excellent explanation!,0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,"Taking Operations Research was probably one of my most miserable experiences.  I could not understand dynamic programming, and some of the stuff we did with simplex tableaus was just weird and seemed totally random.   I have no idea what is happening in this video and I have a Master's in Math.  How sad is that, lol?",0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,you know much but why its obscure to me,0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,why we go one step up and wt times back?,0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,Do we have to sort the rows according to values?,1
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,"container loading problem using dynamic method plz...plz.... sir 
maybe its similar to this ...so plz",0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,most lucid explanation on knapsack problem .. thanks sir,0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,Thanks for this.,0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,"It would have been better if you first discuss the divide and conquer approach and then solve it using dp. Anyway, great video",0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,Good one.,0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,please make a video on Assembly line scheduling,0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,Gautam Gambhir...😬😬😬,0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,https://github.com/skhan75/CoderAid,0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,Thank you Sir...,0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,Really good explanation..!,0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,Totally confusing method,0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,"For the people who are saying they didn't understand the tut: I had the same problem at first. I watched the video again a couple of times and now it all makes sense. Trust me, the more you watch the video the more sense it makes.",0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,Thank you so much this is super helpful!!,0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,you forgot the 0th row.  that is very critical for this to work. thanks for your amazing videos.,0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,"i get the code for highest value, but not the list of items.",0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,your timely verbal explanation is superb.,0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,Very well done. Thanks buddy!,0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,"You my good sir, are an excellent instructor!
Accept my deepest gratitude for saving my ass as I couldn't make heads or tails of this particular algorithm until i stumbled upon your tutorial.",0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,Can u plz upload a video on minimum initial points to reach destination,0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,best tutorial..thanks man,0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,Why is your explanation different from the code on GitHub?,0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,U talk way to fast dude slow down,0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,"v[4,7] =max{v[3,7],v[3,0]+7}=max{5,1+7}=8 . i didnt understand, how you have filled this column with 9??  please explain if i am wrong. thanks in advance:-)",0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,Dude r u gautam gambirs brother??,0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,bro u should have wrote algorithm  at side without it its too hard to understand,0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,useful!!!,0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,very much video my friend,0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,Bro I can't see anything which u wrote down...,0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,Did not understand,0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,"Awesome man !!
Nice explanation !!
Thank you :)",0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,Hello friends!! CHAI PEELO😂,0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,"9:54 is wrong, 7 - 5 is not zero.",0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,Do we need to sort the items according to weight/profit ratio.. and then apply this algorithm??,0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,Ms baetu,0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,Can be done with an 1D array.No need to use 2D array.,0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,Also mention why you had to check from the previous row (for the table build up). Reason being the current row would give the information if that row element was selected and since we only have one such element in the pool.,0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,"This would be better if you had zeros on the top also. Your algorithm doesn't work without it. Thanks though, this still helped.",0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,not good.. really confusing for me,0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,"@TusharRoy dude how did you add 1,3 and 4 weights when they exceeded total wt 7, the matrix should simply not permit such cases.",0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,"On his algorithm. the first if statement needs to have a max as well. it does not account for the first column being zeros. I have the following algoin python:
for row in xrange(0, numOfItems):
 for col in xrange(0, weightLimit):
  currItemWeight = items[row].getWeight()
  print (currItemWeight, col)
  if col < currItemWeight:
   table[col][row]=max(table[col-1][row], table[col][row-1])
  else:
   table[col][row] = max(items[row].getProfit() + table[col-currItemWeight][row-1], table[col][row-1])",0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,best explanation.,0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,Sir how many columns are required in table if capacity of knapsack is 50,0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,great video! cheers.,0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,slowwwww downnnnnn,0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,Very much useful and easy to understand,0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,bro.. you rock.,0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,what does it mean that Knapsak algorithm is pseudo-polynomial?   Thanks.,0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,sorry I didn't get it easy,0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,Good explanation,0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,Machchli khaabo??,0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,This is a fantastic tutorial! Thank you!,0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,Please sir remove the subtitle,0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,tried very hard but still couldnt go through the full video your thuuu(2) irritated me,0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,"Thank you, so helpful!!!",0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,bhai concept bhi kuch hota hai.. bas chutiyon jaise shuru ho gaye??,0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,fantastic. thank you,0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,very nice,0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,Don't the items have to be sorted for this to work?,0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,Do the objects need to be sorted acc to weights?,0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,nice video gautam gambhir,194
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,you are the best,0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,Kai ni samajh aaya 1 baar me 1 tarika samjhaya krona confuse kyu krte ho,0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,Why is fractional knapsack not solved using Dynamic Programming?,0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,does it work if my item weights are not integers but doubles?,0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,THANK YOU!!,0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,It was a nice discussion on 0-1 knapsack. I clearly understood all of it. Thank you for this .,0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,Can I get opengl for knapsack algorithm plz,0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,you're a god,0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,TUSHARRRRRRRRRRRRRR,0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,Love this guy,0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,It would help a lot if you started off with some basic intro about knapsack and sort of slowed down with some of your explanations which can come off haphazard and therefore hard to understand. But this is still helpful nonetheless!,0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,best tutorial,0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,Nice one,0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,"Why is the answer not 5, 1, 1 which also gives total weight 7 and value 9",0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,understood in a single watch. Thanks.,0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,You must add a row of 0's as first row . How the formula going to work for first row.,0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,"What about the problem, where you have  another condition. If item has value, weight, isSpecial and you can add only  P special items ?.",0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,Plz remove subtitles its boring,0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,u r the best bro.... good work !!! keep it up,0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,"too fast.. to understand your video we must already understand this concept and watch ..otherwise it's like a metro, running very fast..",0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,very well explained!!,0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,can hardly pause the video to watch the board either his head or hands covering the board,0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,MOVE THE CAMERA TO RIGHT SIDE A LITTLE BIT and dont panic so much while explaining,0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,Damn good!,0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,There is a problem on this example. What if the first row value and weight were not both 1? What if the value of the first row was 25 and the weight 3? This is not a good example as each row depends on the previous one. Please can someone explain?,0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,"Thank you, finally got a grasp of dynamic programming thanks to you.",0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,very bad video pronounciation is very bad and explanation part is very bad..improve the video....,0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,The worst video I have ever seen....,0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,its not clear WHY you have to go up one row and go x amount of steps back. Can someone explain?,0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,"How is it 'T[0][1] 'for wt 3 and capacity 4 , I didn't get that",0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,Amazing explanation Thanks Big Bro.,0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,great efforts,0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,Plz make vieo on Proof rules in DAA,0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,"Kindly solve to find minimum  cost and path using forward approach 
And backward approach for a given graph",0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,Really Interesting & Clearrrrrrrrrrrrr,0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,THANK YOU THANK YOU THANK YOUUUUU!,0
8LusJS5-AGo,0/1 Knapsack Problem Dynamic Programming,your hand writting can not be seen becouse of slide show. write above or below the slide show,0
